"","sssdistrict","jssdistrict","jsslong","jsslat","ssslong","ssslat","distance"
"1726","Ahanta West (Agona Ahanta)","Kintampo",-1.54442632198334,8.37111854553223,-1.99056136608124,4.83470392227173,42.3938905107007
"1727","Ahanta West (Agona Ahanta)","Wenchi",-1.94484198093414,7.67761468887329,-1.99056136608124,4.83470392227173,23.8512228010674
"1728","Ahanta West (Agona Ahanta)","Kintampo South",-1.76331567764282,7.90123987197876,-1.99056136608124,4.83470392227173,29.8812389032978
"1729","Ahanta West (Agona Ahanta)","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269,-1.99056136608124,4.83470392227173,24.721943170536
"1730","Ahanta West (Agona Ahanta)","West Gonja (Damongo)",-1.70040583610535,9.50565147399902,-1.99056136608124,4.83470392227173,43.6007255698261
"1731","Ahanta West (Agona Ahanta)","Zabzugu Tatale (Zabzugu)",0.371232807636261,9.13971710205078,-1.99056136608124,4.83470392227173,165.222366335535
"1732","Ahanta West (Agona Ahanta)","Ajumako/Enyan/Essiam (Ajumako)",-1.00538456439972,5.40172481536865,-1.99056136608124,4.83470392227173,68.0077693180312
"1733","Ahanta West (Agona Ahanta)","Sunyani",-2.3274233341217,7.34467792510986,-1.99056136608124,4.83470392227173,31.1426634787872
"1734","Ahanta West (Agona Ahanta)","Saboba/Chereponi (Saboba)",0.166294068098068,9.91628551483154,-1.99056136608124,4.83470392227173,152.921650658976
"1735","Ahanta West (Agona Ahanta)","Amansie Central (Jacobu)",-1.73985767364502,6.24280118942261,-1.99056136608124,4.83470392227173,20.8405390361729
"1736","Ahanta West (Agona Ahanta)","Birim South (Akim Oda)",-0.969164490699768,5.86416721343994,-1.99056136608124,4.83470392227173,70.8019951487423
"1737","Ahanta West (Agona Ahanta)","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311,-1.99056136608124,4.83470392227173,44.1825420406772
"1738","Ahanta West (Agona Ahanta)","Tain",-2.28683090209961,7.94890546798706,-1.99056136608124,4.83470392227173,32.9059661367605
"1739","Ahanta West (Agona Ahanta)","Jaman (Drobo)",-2.7593035697937,7.68309593200684,-1.99056136608124,4.83470392227173,57.7781014935782
"1740","Ahanta West (Agona Ahanta)","Bawku East (Bawku)",-0.188137739896774,11.0363521575928,-1.99056136608124,4.83470392227173,132.797748027773
"1741","Ahanta West (Agona Ahanta)","Offinso",-1.89086854457855,7.34876441955566,-1.99056136608124,4.83470392227173,21.9994974417387
"1742","Ahanta West (Agona Ahanta)","Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946,-1.99056136608124,4.83470392227173,47.9708772358348
"1743","Ahanta West (Agona Ahanta)","Tamale",-0.784348249435425,9.38335132598877,-1.99056136608124,4.83470392227173,90.596646514006
"1744","Ahanta West (Agona Ahanta)","Nanumba North (Bimbilla)",-0.141764163970947,8.81677436828613,-1.99056136608124,4.83470392227173,130.641721538284
"1745","Ahanta West (Agona Ahanta)","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793,-1.99056136608124,4.83470392227173,81.1108734077734
"1746","Ahanta West (Agona Ahanta)","Kwaebibirem (Kade)",-0.799037277698517,6.13331890106201,-1.99056136608124,4.83470392227173,82.6570740301223
"1747","Ahanta West (Agona Ahanta)","Kintampo North",-1.54442632198334,8.37111854553223,-1.99056136608124,4.83470392227173,42.3938905107007
"1748","Ahanta West (Agona Ahanta)","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808,-1.99056136608124,4.83470392227173,54.7214358634704
"1749","Ahanta West (Agona Ahanta)","Amansie East (Bekwai)",-1.37072885036469,6.38336086273193,-1.99056136608124,4.83470392227173,44.5134646318157
"1750","Ahanta West (Agona Ahanta)","Nkwanta",0.40209686756134,8.32355308532715,-1.99056136608124,4.83470392227173,166.312679736121
"1751","Ahanta West (Agona Ahanta)","Bole",-2.26667523384094,8.62969589233398,-1.99056136608124,4.83470392227173,36.7802402697526
"1752","Ahanta West (Agona Ahanta)","Tano (Bechem)",-2.02141523361206,7.18365907669067,-1.99056136608124,4.83470392227173,19.6506094318143
"1753","Ahanta West (Agona Ahanta)","East Dagomba (Yendi)",-0.200845062732697,9.35213088989258,-1.99056136608124,4.83470392227173,127.800468757465
"1754","Ahanta West (Agona Ahanta)","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,-1.99056136608124,4.83470392227173,43.1095536301446
"1755","Ahanta West (Agona Ahanta)","East Gonja (Salaga)",-0.533939599990845,8.72915744781494,-1.99056136608124,4.83470392227173,104.725292036647
"1756","Ahanta West (Agona Ahanta)","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.01707422733307,5.63825035095215,-1.99056136608124,4.83470392227173,67.3447445388425
"1757","Ahanta West (Agona Ahanta)","Jirapa/Lambusie (Jirapa)",-2.58332252502441,10.6920347213745,-1.99056136608124,4.83470392227173,63.2180150955897
"1758","Ahanta West (Agona Ahanta)","Adansi North (Fomena)",-1.56873786449432,6.07334852218628,-1.99056136608124,4.83470392227173,30.7892054110576
"1759","Ahanta West (Agona Ahanta)","Sisala west (Gwollu)",-2.28611850738525,10.7578830718994,-1.99056136608124,4.83470392227173,53.2000180634085
"1760","Ahanta West (Agona Ahanta)","Kwahu North (Donkorkrom)",-0.264697343111038,6.91197347640991,-1.99056136608124,4.83470392227173,119.766598329144
"1761","Ahanta West (Agona Ahanta)","Twifo Hemang (Twifo Praso)",-1.55970335006714,5.57299947738647,-1.99056136608124,4.83470392227173,30.291348473322
"1762","Ahanta West (Agona Ahanta)","Bongo",-0.787704288959503,10.9241199493408,-1.99056136608124,4.83470392227173,96.1212061203755
"1763","Ahanta West (Agona Ahanta)","Birim North ( New Abirem)",-1.02167463302612,6.22278738021851,-1.99056136608124,4.83470392227173,67.6178255256399
"1764","Ahanta West (Agona Ahanta)","Gomoa (Apam)",-0.723635494709015,5.40456104278564,-1.99056136608124,4.83470392227173,87.3749030042188
"1765","Ahanta West (Agona Ahanta)","Pru",-0.992189466953278,8.00764656066895,-1.99056136608124,4.83470392227173,73.3011214824569
"1766","Ahanta West (Agona Ahanta)","Wassa West (Tarkwa)",-1.98885321617126,5.27604913711548,-1.99056136608124,4.83470392227173,3.67254030275644
"1871","Ajumako/Enyan/Essiam (Ajumako)","Agona Swedru",-0.755242526531219,5.61735343933105,-1.00538456439972,5.40172481536865,17.3128807633549
"1872","Ajumako/Enyan/Essiam (Ajumako)","Jomoro (Half Assini)",-2.80322027206421,5.06950759887695,-1.00538456439972,5.40172481536865,123.904307750524
"1873","Ajumako/Enyan/Essiam (Ajumako)","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,-1.00538456439972,5.40172481536865,11.943507980087
"1874","Ajumako/Enyan/Essiam (Ajumako)","Adansi East (New Edubiase)",-1.39652860164642,6.10548162460327,-1.00538456439972,5.40172481536865,27.5321275077559
"1875","Ajumako/Enyan/Essiam (Ajumako)","Bibiani/Anhwiaso/Bekwai (Bibiani)",-2.22354602813721,6.25989246368408,-1.00538456439972,5.40172481536865,84.0638677059603
"1876","Ajumako/Enyan/Essiam (Ajumako)","Nanumba South (Wulensi)",0.1514682918787,8.59566402435303,-1.00538456439972,5.40172481536865,83.4632262910139
"1877","Ajumako/Enyan/Essiam (Ajumako)","Bunkpurugu Yunyoo (Bunkpurugu)",-0.0841669961810112,10.5221290588379,-1.00538456439972,5.40172481536865,75.7545246301356
"1878","Ajumako/Enyan/Essiam (Ajumako)","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148,-1.00538456439972,5.40172481536865,36.7693919594593
"1879","Ajumako/Enyan/Essiam (Ajumako)","South Dayi (Kpeve)",0.20763073861599,6.37576246261597,-1.00538456439972,5.40172481536865,83.7803866899627
"1880","Ajumako/Enyan/Essiam (Ajumako)","Adansi North (Fomena)",-1.56873786449432,6.07334852218628,-1.00538456439972,5.40172481536865,39.1501286501957
"1881","Ajumako/Enyan/Essiam (Ajumako)","Sefwi Wiawso",-2.63786101341248,6.25838994979858,-1.00538456439972,5.40172481536865,112.474684124907
"1882","Ajumako/Enyan/Essiam (Ajumako)","West Akim (Asamankese)",-0.609122574329376,5.8336124420166,-1.00538456439972,5.40172481536865,27.503870205832
"1883","Ajumako/Enyan/Essiam (Ajumako)","Atwima / Nwabiagya (Nkawie)",-1.80875706672668,6.68133735656738,-1.00538456439972,5.40172481536865,56.2102216159348
"1884","Ajumako/Enyan/Essiam (Ajumako)","Kwahu West (Nkawkaw)",-0.801975071430206,6.5270209312439,-1.00538456439972,5.40172481536865,16.8227800493519
"1885","Ajumako/Enyan/Essiam (Ajumako)","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269,-1.00538456439972,5.40172481536865,45.2463058674826
"1886","Ajumako/Enyan/Essiam (Ajumako)","Wenchi",-1.94484198093414,7.67761468887329,-1.00538456439972,5.40172481536865,67.1257408900562
"1887","Ajumako/Enyan/Essiam (Ajumako)","Kintampo South",-1.76331567764282,7.90123987197876,-1.00538456439972,5.40172481536865,55.9363768255463
"1888","Ajumako/Enyan/Essiam (Ajumako)","Sisala/Tumu (Tumu)",-1.73106586933136,10.5741777420044,-1.00538456439972,5.40172481536865,65.4639422291077
"1889","Ajumako/Enyan/Essiam (Ajumako)","Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,-1.00538456439972,5.40172481536865,60.9296097808563
"1890","Ajumako/Enyan/Essiam (Ajumako)","Bia (Essam)",-3.04354381561279,6.73738622665405,-1.00538456439972,5.40172481536865,140.450105272803
"1891","Ajumako/Enyan/Essiam (Ajumako)","Atwima Mponua (Nyinahin)",-2.17718052864075,6.54950714111328,-1.00538456439972,5.40172481536865,81.0904021010938
"1892","Ajumako/Enyan/Essiam (Ajumako)","Offinso",-1.89086854457855,7.34876441955566,-1.00538456439972,5.40172481536865,62.8689596211874
"1893","Ajumako/Enyan/Essiam (Ajumako)","Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946,-1.00538456439972,5.40172481536865,30.2040427925187
"1894","Ajumako/Enyan/Essiam (Ajumako)","Nkwanta",0.40209686756134,8.32355308532715,-1.00538456439972,5.40172481536865,99.3506834097752
"1895","Ajumako/Enyan/Essiam (Ajumako)","Awutu/Efutu/Senya (Winneba)",-0.508638918399811,5.54489612579346,-1.00538456439972,5.40172481536865,34.2208546712736
"1896","Ajumako/Enyan/Essiam (Ajumako)","Kete Krachie",-0.0899035781621933,8.05344390869141,-1.00538456439972,5.40172481536865,66.4667813088838
"1897","Ajumako/Enyan/Essiam (Ajumako)","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718,-1.00538456439972,5.40172481536865,1.66665758640632
"1898","Ajumako/Enyan/Essiam (Ajumako)","Bawku West (Zebilla)",-0.478857457637787,10.8185272216797,-1.00538456439972,5.40172481536865,57.5272574726077
"1899","Ajumako/Enyan/Essiam (Ajumako)","Kumasi Metro",-1.59718716144562,6.68205976486206,-1.00538456439972,5.40172481536865,42.0294511389723
"1900","Ajumako/Enyan/Essiam (Ajumako)","Kintampo North",-1.54442632198334,8.37111854553223,-1.00538456439972,5.40172481536865,44.3929935371606
"1901","Ajumako/Enyan/Essiam (Ajumako)","North Tongu (Adidome)",0.407175898551941,6.13318634033203,-1.00538456439972,5.40172481536865,97.3407358650137
"1902","Ajumako/Enyan/Essiam (Ajumako)","Saboba/Chereponi (Saboba)",0.166294068098068,9.91628551483154,-1.00538456439972,5.40172481536865,88.2253594474424
"1903","Ajumako/Enyan/Essiam (Ajumako)","Tema",-0.0500882156193256,5.69031476974487,-1.00538456439972,5.40172481536865,65.7979806830864
"1904","Ajumako/Enyan/Essiam (Ajumako)","East Akim (Kibi)",-0.454344213008881,6.17855787277222,-1.00538456439972,5.40172481536865,38.442014942401
"1905","Ajumako/Enyan/Essiam (Ajumako)","West Gonja (Damongo)",-1.70040583610535,9.50565147399902,-1.00538456439972,5.40172481536865,58.4233337000344
"1906","Ajumako/Enyan/Essiam (Ajumako)","Techiman",-1.94484198093414,7.67761468887329,-1.00538456439972,5.40172481536865,67.1257408900562
"1907","Ajumako/Enyan/Essiam (Ajumako)","Asuogyaman (Senchi Ferry)",0.0883282497525215,6.1892294883728,-1.00538456439972,5.40172481536865,75.4980339097021
"1908","Ajumako/Enyan/Essiam (Ajumako)","Karaga",-0.535205662250519,9.93793296813965,-1.00538456439972,5.40172481536865,49.4936813322755
"1909","Ajumako/Enyan/Essiam (Ajumako)","Kintampo",-1.54442632198334,8.37111854553223,-1.00538456439972,5.40172481536865,44.3929935371606
"1910","Ajumako/Enyan/Essiam (Ajumako)","Dangme East (Ada)",0.106862179934978,5.91473388671875,-1.00538456439972,5.40172481536865,76.6456601676182
"1911","Ajumako/Enyan/Essiam (Ajumako)","Dangme West (Dodowa)",0.512386500835419,5.78625059127808,-1.00538456439972,5.40172481536865,104.501369064266
"1912","Ajumako/Enyan/Essiam (Ajumako)","Ho Municipal",0.526142239570618,6.71760702133179,-1.00538456439972,5.40172481536865,105.77925919718
"1913","Ajumako/Enyan/Essiam (Ajumako)","East Dagomba (Yendi)",-0.200845062732697,9.35213088989258,-1.00538456439972,5.40172481536865,63.9906773544154
"1914","Ajumako/Enyan/Essiam (Ajumako)","Bole",-2.26667523384094,8.62969589233398,-1.00538456439972,5.40172481536865,90.3397552797804
"1915","Ajumako/Enyan/Essiam (Ajumako)","Tamale",-0.784348249435425,9.38335132598877,-1.00538456439972,5.40172481536865,36.389068921454
"1916","Ajumako/Enyan/Essiam (Ajumako)","Cape Coast Municipal",-1.3065938949585,5.15365600585938,-1.00538456439972,5.40172481536865,20.8533493533071
"1917","Ajumako/Enyan/Essiam (Ajumako)","Wa East (Funsi)",-1.83356428146362,9.95277690887451,-1.00538456439972,5.40172481536865,67.9445214445597
"1918","Ajumako/Enyan/Essiam (Ajumako)","Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685,-1.00538456439972,5.40172481536865,29.843555652624
"1919","Ajumako/Enyan/Essiam (Ajumako)","Tain",-2.28683090209961,7.94890546798706,-1.00538456439972,5.40172481536865,90.3086109237215
"1920","Ajumako/Enyan/Essiam (Ajumako)","Jaman (Drobo)",-2.7593035697937,7.68309593200684,-1.00538456439972,5.40172481536865,121.721051997401
"1921","Ajumako/Enyan/Essiam (Ajumako)","Wa Municipal",-2.28503036499023,10.0306215286255,-1.00538456439972,5.40172481536865,95.2863796218871
"1922","Ajumako/Enyan/Essiam (Ajumako)","Bawku East (Bawku)",-0.188137739896774,11.0363521575928,-1.00538456439972,5.40172481536865,72.6275342669901
"1923","Ajumako/Enyan/Essiam (Ajumako)","Kpando",0.267385125160217,6.89685153961182,-1.00538456439972,5.40172481536865,88.2831895319441
"1924","Ajumako/Enyan/Essiam (Ajumako)","East Mamprusi (Gambaga)",-0.41415736079216,10.4712734222412,-1.00538456439972,5.40172481536865,58.2668005079987
"1925","Ajumako/Enyan/Essiam (Ajumako)","Bongo",-0.787704288959503,10.9241199493408,-1.00538456439972,5.40172481536865,48.2505062330319
"1926","Ajumako/Enyan/Essiam (Ajumako)","Central Gonja (Buipe)",-1.4432520866394,8.9619083404541,-1.00538456439972,5.40172481536865,42.0935106180446
"1927","Ajumako/Enyan/Essiam (Ajumako)","Ahafo Ano North (Tepa)",-2.20757961273193,6.90082979202271,-1.00538456439972,5.40172481536865,83.4920763803126
"1928","Ajumako/Enyan/Essiam (Ajumako)","Nadowli",-2.42762446403503,10.362509727478,-1.00538456439972,5.40172481536865,105.202852713149
"1929","Ajumako/Enyan/Essiam (Ajumako)","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686,-1.00538456439972,5.40172481536865,19.165208074203
"1930","Ajumako/Enyan/Essiam (Ajumako)","Asunafo South",-2.57220482826233,6.63116884231567,-1.00538456439972,5.40172481536865,108.139659840642
"1931","Ajumako/Enyan/Essiam (Ajumako)","Berekum",-2.63174390792847,7.50356483459473,-1.00538456439972,5.40172481536865,112.89689991334
"1932","Ajumako/Enyan/Essiam (Ajumako)","Amansie East (Bekwai)",-1.37072885036469,6.38336086273193,-1.00538456439972,5.40172481536865,26.4086163187665
"1933","Ajumako/Enyan/Essiam (Ajumako)","Builsa (Sandema)",-1.33749449253082,10.5570726394653,-1.00538456439972,5.40172481536865,48.4609040683015
"1934","Ajumako/Enyan/Essiam (Ajumako)","Atebubu",-1.0652015209198,7.67559051513672,-1.00538456439972,5.40172481536865,19.3511309639025
"1935","Ajumako/Enyan/Essiam (Ajumako)","Kwaebibirem (Kade)",-0.799037277698517,6.13331890106201,-1.00538456439972,5.40172481536865,15.4411501267824
"1936","Ajumako/Enyan/Essiam (Ajumako)","Wassa Amenfi (Asankragwa)",-2.3020179271698,5.72551774978638,-1.00538456439972,5.40172481536865,89.2839650154778
"1937","Ajumako/Enyan/Essiam (Ajumako)","Twifo Hemang (Twifo Praso)",-1.55970335006714,5.57299947738647,-1.00538456439972,5.40172481536865,38.1887041148463
"1938","Ajumako/Enyan/Essiam (Ajumako)","Jirapa/Lambusie (Jirapa)",-2.58332252502441,10.6920347213745,-1.00538456439972,5.40172481536865,115.928658378168
"1939","Ajumako/Enyan/Essiam (Ajumako)","Sunyani",-2.3274233341217,7.34467792510986,-1.00538456439972,5.40172481536865,92.1261577694529
"1940","Ajumako/Enyan/Essiam (Ajumako)","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,-1.00538456439972,5.40172481536865,50.8483710176066
"1941","Ajumako/Enyan/Essiam (Ajumako)","Kadjebi",0.496497511863708,7.72158908843994,-1.00538456439972,5.40172481536865,104.738796790944
"1942","Ajumako/Enyan/Essiam (Ajumako)","Asutifi (Kenyasi)",-2.51506805419922,7.02809381484985,-1.00538456439972,5.40172481536865,104.522240837863
"1943","Ajumako/Enyan/Essiam (Ajumako)","Assin South (Nsuaem Kyekyewere)",-1.26436614990234,5.49579477310181,-1.00538456439972,5.40172481536865,17.8490937221599
"1944","Ajumako/Enyan/Essiam (Ajumako)","Upper Denkyira (Dunkwa-On-Offin)",-1.86744821071625,5.957923412323,-1.00538456439972,5.40172481536865,59.4887412379166
"1945","Ajumako/Enyan/Essiam (Ajumako)","talensi-Nabdam (Tongo)",-0.749606251716614,10.6783456802368,-1.00538456439972,5.40172481536865,47.2040522135799
"1946","Ajumako/Enyan/Essiam (Ajumako)","Tano North",-2.17906522750854,7.17709350585938,-1.00538456439972,5.40172481536865,81.8919958419649
"1947","Ajumako/Enyan/Essiam (Ajumako)","Buem (Jasikan)",0.436103850603104,7.32201671600342,-1.00538456439972,5.40172481536865,100.178951696011
"1948","Ajumako/Enyan/Essiam (Ajumako)","Akatsi",0.842700481414795,6.20688915252686,-1.00538456439972,5.40172481536865,127.26277902231
"1949","Ajumako/Enyan/Essiam (Ajumako)","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,-1.00538456439972,5.40172481536865,10.9993461275257
"1950","Ajumako/Enyan/Essiam (Ajumako)","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848,-1.00538456439972,5.40172481536865,27.3562243530247
"1951","Ajumako/Enyan/Essiam (Ajumako)","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.01707422733307,5.63825035095215,-1.00538456439972,5.40172481536865,2.12539423132206
"1952","Ajumako/Enyan/Essiam (Ajumako)","Nzema East (Axim)",-2.31180214881897,5.14122581481934,-1.00538456439972,5.40172481536865,90.0300810151921
"1953","Ajumako/Enyan/Essiam (Ajumako)","Tolon Kunbungu (Tolon)",-1.10971987247467,9.52724552154541,-1.00538456439972,5.40172481536865,35.0422818883344
"1954","Ajumako/Enyan/Essiam (Ajumako)","Zabzugu Tatale (Zabzugu)",0.371232807636261,9.13971710205078,-1.00538456439972,5.40172481536865,99.0214892254879
"1955","Ajumako/Enyan/Essiam (Ajumako)","Sawla-Tuna-Kalba",-2.36116719245911,9.40702152252197,-1.00538456439972,5.40172481536865,98.3354440786454
"1956","Ajumako/Enyan/Essiam (Ajumako)","Wassa Amenfi East (Wassa Akropong)",-2.02211833000183,5.83388614654541,-1.00538456439972,5.40172481536865,70.0575708381787
"1957","Ajumako/Enyan/Essiam (Ajumako)","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793,-1.00538456439972,5.40172481536865,18.673179750298
"1958","Ajumako/Enyan/Essiam (Ajumako)","Ga East (Abokobi)",-0.241145879030228,5.72114276885986,-1.00538456439972,5.40172481536865,52.66767678108
"1959","Ajumako/Enyan/Essiam (Ajumako)","Yilo Krobo (Somanya)",-0.181593209505081,6.18635511398315,-1.00538456439972,5.40172481536865,57.02612632228
"1960","Ajumako/Enyan/Essiam (Ajumako)","Ahanta West (Agona Ahanta)",-1.99056136608124,4.83470392227173,-1.00538456439972,5.40172481536865,68.0677798686331
"1961","Ajumako/Enyan/Essiam (Ajumako)","Ahafo Ano South (Mankranso)",-1.9891722202301,6.92877149581909,-1.00538456439972,5.40172481536865,68.7371524552049
"1962","Ajumako/Enyan/Essiam (Ajumako)","Mpohor-Wassa East (Daboase)",-1.69756937026978,5.3307957649231,-1.00538456439972,5.40172481536865,47.6764029610127
"1963","Ajumako/Enyan/Essiam (Ajumako)","Birim North ( New Abirem)",-1.02167463302612,6.22278738021851,-1.00538456439972,5.40172481536865,6.92001950454304
"1964","Ajumako/Enyan/Essiam (Ajumako)","Amansie Central (Jacobu)",-1.73985767364502,6.24280118942261,-1.00538456439972,5.40172481536865,50.9858922304088
"1965","Ajumako/Enyan/Essiam (Ajumako)","Sisala west (Gwollu)",-2.28611850738525,10.7578830718994,-1.00538456439972,5.40172481536865,97.7720764258619
"1966","Ajumako/Enyan/Essiam (Ajumako)","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507,-1.00538456439972,5.40172481536865,48.0184326573969
"1967","Ajumako/Enyan/Essiam (Ajumako)","Pru",-0.992189466953278,8.00764656066895,-1.00538456439972,5.40172481536865,21.6922123896244
"1968","Ajumako/Enyan/Essiam (Ajumako)","Keta",0.853055775165558,5.90746402740479,-1.00538456439972,5.40172481536865,127.938611770704
"1969","Ajumako/Enyan/Essiam (Ajumako)","Fanteakwa (Begoro)",-0.356094092130661,6.43607091903687,-1.00538456439972,5.40172481536865,45.451242714562
"1970","Ajumako/Enyan/Essiam (Ajumako)","Nanumba North (Bimbilla)",-0.141764163970947,8.81677436828613,-1.00538456439972,5.40172481536865,65.510043853988
"1971","Ajumako/Enyan/Essiam (Ajumako)","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311,-1.00538456439972,5.40172481536865,28.4883179657844
"1972","Ajumako/Enyan/Essiam (Ajumako)","Ajumako/Enyan/Essiam (Ajumako)",-1.00538456439972,5.40172481536865,-1.00538456439972,5.40172481536865,0
"1973","Ajumako/Enyan/Essiam (Ajumako)","Wassa West (Tarkwa)",-1.98885321617126,5.27604913711548,-1.00538456439972,5.40172481536865,67.7483781375512
"1974","Ajumako/Enyan/Essiam (Ajumako)","Sene (Kwame Danso)",-0.348857820034027,7.72152233123779,-1.00538456439972,5.40172481536865,48.9631141706473
"1976","Akatsi","Amansie Central (Jacobu)",-1.73985767364502,6.24280118942261,0.842700481414795,6.20688915252686,177.581781906593
"1978","Akatsi","West Akim (Asamankese)",-0.609122574329376,5.8336124420166,0.842700481414795,6.20688915252686,99.9537272150902
"1980","Akatsi","Mpohor-Wassa East (Daboase)",-1.69756937026978,5.3307957649231,0.842700481414795,6.20688915252686,175.107336695006
"1982","Akatsi","Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946,0.842700481414795,6.20688915252686,151.98046324598
"1984","Akatsi","Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,0.842700481414795,6.20688915252686,66.7138158357255
"1986","Akatsi","Asutifi (Kenyasi)",-2.51506805419922,7.02809381484985,0.842700481414795,6.20688915252686,230.619815978408
"1988","Akatsi","Cape Coast Municipal",-1.3065938949585,5.15365600585938,0.842700481414795,6.20688915252686,148.328941440808
"1990","Akatsi","Pru",-0.992189466953278,8.00764656066895,0.842700481414795,6.20688915252686,126.574808926822
"1992","Akatsi","Asuogyaman (Senchi Ferry)",0.0883282497525215,6.1892294883728,0.842700481414795,6.20688915252686,51.877536046173
"1994","Akatsi","Kwahu West (Nkawkaw)",-0.801975071430206,6.5270209312439,0.842700481414795,6.20688915252686,113.059573916715
"1996","Akatsi","Tano North",-2.17906522750854,7.17709350585938,0.842700481414795,6.20688915252686,207.541001118986
"1998","Akatsi","South Dayi (Kpeve)",0.20763073861599,6.37576246261597,0.842700481414795,6.20688915252686,43.6799690829474
"2000","Akatsi","Tamale",-0.784348249435425,9.38335132598877,0.842700481414795,6.20688915252686,114.139986608912
"2002","Akatsi","Nanumba South (Wulensi)",0.1514682918787,8.59566402435303,0.842700481414795,6.20688915252686,51.2817770616441
"2004","Akatsi","Bongo",-0.787704288959503,10.9241199493408,0.842700481414795,6.20688915252686,117.47967926459
"2006","Akatsi","Wassa Amenfi East (Wassa Akropong)",-2.02211833000183,5.83388614654541,0.842700481414795,6.20688915252686,197.163461640264
"2008","Akatsi","Techiman",-1.94484198093414,7.67761468887329,0.842700481414795,6.20688915252686,191.482693188407
"2010","Akatsi","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718,0.842700481414795,6.20688915252686,127.657150907489
"2012","Akatsi","Central Gonja (Buipe)",-1.4432520866394,8.9619083404541,0.842700481414795,6.20688915252686,157.865573999005
"2014","Akatsi","Bawku West (Zebilla)",-0.478857457637787,10.8185272216797,0.842700481414795,6.20688915252686,97.6390900126747
"2016","Akatsi","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,0.842700481414795,6.20688915252686,127.897898369191
"2018","Akatsi","talensi-Nabdam (Tongo)",-0.749606251716614,10.6783456802368,0.842700481414795,6.20688915252686,114.446683593092
"2020","Akatsi","Awutu/Efutu/Senya (Winneba)",-0.508638918399811,5.54489612579346,0.842700481414795,6.20688915252686,93.2002929441228
"2022","Akatsi","Asunafo (Goaso)",-2.68374562263489,6.80908823013306,0.842700481414795,6.20688915252686,242.262843110471
"2024","Akatsi","Ahafo Ano South (Mankranso)",-1.9891722202301,6.92877149581909,0.842700481414795,6.20688915252686,194.548593108569
"2026","Akatsi","Yilo Krobo (Somanya)",-0.181593209505081,6.18635511398315,0.842700481414795,6.20688915252686,70.440112759899
"2028","Akatsi","Bunkpurugu Yunyoo (Bunkpurugu)",-0.0841669961810112,10.5221290588379,0.842700481414795,6.20688915252686,72.5363755223983
"2030","Akatsi","Dangme East (Ada)",0.106862179934978,5.91473388671875,0.842700481414795,6.20688915252686,50.686751376682
"2032","Akatsi","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,0.842700481414795,6.20688915252686,163.828149552835
"2034","Akatsi","Wa East (Funsi)",-1.83356428146362,9.95277690887451,0.842700481414795,6.20688915252686,184.979406279781
"2036","Akatsi","Adansi East (New Edubiase)",-1.39652860164642,6.10548162460327,0.842700481414795,6.20688915252686,154.015810405521
"2038","Akatsi","Wassa West (Tarkwa)",-1.98885321617126,5.27604913711548,0.842700481414795,6.20688915252686,195.188113434477
"2040","Akatsi","Ahafo Ano North (Tepa)",-2.20757961273193,6.90082979202271,0.842700481414795,6.20688915252686,209.545172030662
"2042","Akatsi","Builsa (Sandema)",-1.33749449253082,10.5570726394653,0.842700481414795,6.20688915252686,152.606946844608
"2044","Akatsi","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.01707422733307,5.63825035095215,0.842700481414795,6.20688915252686,128.109376001238
"2046","Akatsi","Atwima Mponua (Nyinahin)",-2.17718052864075,6.54950714111328,0.842700481414795,6.20688915252686,207.547679340645
"2048","Akatsi","Sunyani",-2.3274233341217,7.34467792510986,0.842700481414795,6.20688915252686,217.690631941229
